link,loss,name,position,team,tie,win,year
/coaches/ShofJi0.htm,5,Jim Shofner,Quarterbacks/Wide Receivers,San Francisco 49ers,1,8,1972
/coaches/StanDi0.htm,5,Dick Stanfel,Offensive Coordinator/Offensive Line,San Francisco 49ers,1,8,1972
/coaches/WiggPa0.htm,5,Paul Wiggin,Defensive Line,San Francisco 49ers,1,8,1972
/coaches/GibrAb0.htm,9,Abe Gibron,Coach,Chicago Bears,1,4,1972
/coaches/GranBu0.htm,7,Bud Grant,Coach,Minnesota Vikings,0,7,1972
/coaches/BurnJe0.htm,7,Jerry Burns,Offensive Coordinator,Minnesota Vikings,0,7,1972
/coaches/ArmsNe0.htm,7,Neill Armstrong,Defensive Coordinator,Minnesota Vikings,0,7,1972
/coaches/PateJa0.htm,7,Jack Patera,Defensive Line,Minnesota Vikings,0,7,1972
/coaches/SchmJo0.htm,5,Joe Schmidt,Coach,Detroit Lions,1,8,1972
/coaches/McPeBi0.htm,5,Bill McPeak,Offensive Coordinator,Detroit Lions,1,8,1972
/coaches/BennLe0.htm,5,Leeman Bennett,Offensive Backfield,Detroit Lions,1,8,1972
/coaches/KnoxCh0.htm,5,Chuck Knox,Offensive Line,Detroit Lions,1,8,1972
/coaches/NortJo0.htm,5,John North,Receivers,Detroit Lions,1,8,1972
/coaches/DeviDa0.htm,4,Dan Devine,Coach,Green Bay Packers,0,10,1972
/coaches/HannDa0.htm,4,Dave Hanner,Defensive Coordinator,Green Bay Packers,0,10,1972
/coaches/KuhlHa0.htm,4,Hank Kuhlmann,Assistant,Green Bay Packers,0,10,1972
/coaches/StarBa0.htm,4,Bart Starr,Quarterbacks,Green Bay Packers,0,10,1972
/coaches/KhayEd0.htm,11,Ed Khayat,Coach,Philadelphia Eagles,1,2,1972
/coaches/FearTo0.htm,11,Tom Fears,Offensive Coordinator,Philadelphia Eagles,1,2,1972
/coaches/MichWa0.htm,11,Walt Michaels,Defensive Coordinator,Philadelphia Eagles,1,2,1972
/coaches/RaucJo0.htm,11,John Rauch,Quarterbacks,Philadelphia Eagles,1,2,1972
/coaches/HollBo0.htm,9,Bob Hollway,Coach,St. Louis Cardinals,1,4,1972
/coaches/CarpLe0.htm,9,Lew Carpenter,Offensive Coordinator,St. Louis Cardinals,1,4,1972
/coaches/DrulCh0.htm,9,Chuck Drulis,Defensive Coordinator,St. Louis Cardinals,1,4,1972
/coaches/AustBi0.htm,9,Bill Austin,Offensive Line,St. Louis Cardinals,1,4,1972
/coaches/HughEd0.htm,9,Ed Hughes,Offensive Assistant,St. Louis Cardinals,1,4,1972
/coaches/WebsAl0.htm,6,Alex Webster,Coach,New York Giants,0,8,1972
/coaches/WaltJo0.htm,6,Joe Walton,Offensive Coordinator,New York Giants,0,8,1972
/coaches/GarrJi0.htm,6,Jim Garrett,Defensive Coordinator,New York Giants,0,8,1972
/coaches/AlleGe0.htm,3,George Allen,Coach,Washington Redskins,0,11,1972
/coaches/MarcTe0.htm,3,Ted Marchibroda,Offensive Coordinator,Washington Redskins,0,11,1972
/coaches/TorgLa0.htm,3,LaVern Torgeson,Defensive Coordinator,Washington Redskins,0,11,1972
/coaches/LevyMa0.htm,3,Marv Levy,Special Teams,Washington Redskins,0,11,1972
/coaches/McCoMi0.htm,3,Mike McCormack,Assistant Coach,Washington Redskins,0,11,1972
/coaches/WallCh0.htm,3,Charlie Waller,Offensive Backfield,Washington Redskins,0,11,1972
/coaches/WinnCh0.htm,3,Charley Winner,Defensive Coach,Washington Redskins,0,11,1972
/coaches/LandTo0.htm,4,Tom Landry,Coach,Dallas Cowboys,0,10,1972
/coaches/GillSi0.htm,4,Sid Gillman,Quality Control,Dallas Cowboys,0,10,1972
/coaches/StalGe0.htm,4,Gene Stallings,Defensive Backs,Dallas Cowboys,0,10,1972
/coaches/SvarHa0.htm,9,Harland Svare,Coach,San Diego Chargers,1,4,1972
/coaches/RalsJo0.htm,9,John Ralston,Coach,Denver Broncos,0,5,1972
/coaches/ColeMa0.htm,9,Max Coley,Offensive Coordinator,Denver Broncos,0,5,1972
/coaches/CollJo0.htm,9,Joe Collier,Defensive Coordinator,Denver Broncos,0,5,1972
/coaches/CourDi0.htm,9,Dick Coury,Wide Receivers,Denver Broncos,0,5,1972
/coaches/UricRi0.htm,9,Richard Urich,Defensive Line,Denver Broncos,0,5,1972
/coaches/StraHa0.htm,6,Hank Stram,Coach,Kansas City Chiefs,0,8,1972
/coaches/BettTo0.htm,6,Tom Bettis,Defensive Backs,Kansas City Chiefs,0,8,1972
/coaches/CoreWa0.htm,6,Walt Corey,Linebackers,Kansas City Chiefs,0,8,1972
/coaches/MaddJo0.htm,3,John Madden,Coach,Oakland Raiders,1,10,1972
/coaches/FlorTo0.htm,3,Tom Flores,Receivers,Oakland Raiders,1,10,1972
/coaches/MalaRa0.htm,3,Ray Malavasi,Linebackers,Oakland Raiders,1,10,1972
/coaches/ZemaBo0.htm,3,Bob Zeman,Defensive Backs,Oakland Raiders,1,10,1972
/coaches/PeteBi0.htm,13,Bill Peterson,Coach,Houston Oilers,0,1,1972
/coaches/HennDa0.htm,13,Dan Henning,Quarterbacks/Receivers Coach,Houston Oilers,0,1,1972
/coaches/BrowPa0.htm,6,Paul Brown,Coach,Cincinnati Bengals,0,8,1972
/coaches/WebeCh0.htm,6,Chuck Weber,Defensive Coordinator,Cincinnati Bengals,0,8,1972
/coaches/JohnBi0.htm,6,Bill Johnson,Offensive Line,Cincinnati Bengals,0,8,1972
/coaches/WalsBi0.htm,6,Bill Walsh,Quarterbacks,Cincinnati Bengals,0,8,1972
/coaches/SkorNi0.htm,4,Nick Skorich,Coach,Cleveland Browns,0,10,1972
/coaches/McCaRi0.htm,4,Richie McCabe,Defensive Backs,Cleveland Browns,0,10,1972
/coaches/NollCh0.htm,3,Chuck Noll,Coach,Pittsburgh Steelers,0,11,1972
/coaches/CarsBu0.htm,3,Bud Carson,Defensive Coordinator,Pittsburgh Steelers,0,11,1972
/coaches/BengPh0.htm,4,Phil Bengtson,Coach,New England Patriots,0,1,1972
/coaches/MazuJo0.htm,7,John Mazur,Coach,New England Patriots,0,2,1972
/coaches/RutiSa0.htm,7,Sam Rutigliano,Wide Receivers Coach,New England Patriots,0,2,1972
/coaches/SabaLo0.htm,9,Lou Saban,Coach,Buffalo Bills,1,4,1972
/coaches/DoolJi0.htm,9,Jim Dooley,Linebackers,Buffalo Bills,1,4,1972
/coaches/McCaDo0.htm,4,Don McCafferty,Coach,Baltimore Colts,0,1,1972
/coaches/SandJo0.htm,5,John Sandusky,Coach,Baltimore Colts,0,4,1972
/coaches/BullHa0.htm,5,Hank Bullough,Linebackers,Baltimore Colts,0,4,1972
/coaches/MillRe0.htm,5,Red Miller,Offensive Line,Baltimore Colts,0,4,1972
/coaches/EwbaWe0.htm,7,Weeb Ewbank,Coach,New York Jets,0,7,1972
/coaches/BileEd0.htm,7,Ed Biles,Defensive Backs,New York Jets,0,7,1972
/coaches/MeyeKe0.htm,7,Ken Meyer,Offensive Assistant,New York Jets,0,7,1972
/coaches/RyanBu0.htm,7,Buddy Ryan,Defensive Line,New York Jets,0,7,1972
/coaches/ShulDo0.htm,0,Don Shula,Coach,Miami Dolphins,0,14,1972
/coaches/SchnHo0.htm,0,Howard Schnellenberger,Offensive Coordinator,Miami Dolphins,0,14,1972
/coaches/ArnsBi0.htm,0,Bill Arnsparger,Defensive Coordinator,Miami Dolphins,0,14,1972
/coaches/ClarMo0.htm,0,Monte Clark,Offensive Line,Miami Dolphins,0,14,1972
/coaches/ShanKy0.htm,12,Kyle Shanahan,Coach,San Francisco 49ers,0,4,2018
/coaches/SaleRo0.htm,12,Robert Saleh,Defensive Coordinator,San Francisco 49ers,0,4,2018
/coaches/ScanRi0.htm,12,Rich Scangarello,Quarterbacks,San Francisco 49ers,0,4,2018
/coaches/CarrPe0.htm,6,Pete Carroll,Coach,Seattle Seahawks,0,10,2018
/coaches/SchoBr0.htm,6,Brian Schottenheimer,Offensive Coordinator,Seattle Seahawks,0,10,2018
/coaches/NortKe0.htm,6,Ken Norton,Defensive Coordinator,Seattle Seahawks,0,10,2018
/coaches/SmitCa0.htm,6,Carl Smith,Associate Head Coach,Seattle Seahawks,0,10,2018
/coaches/SolaMi0.htm,6,Mike Solari,Offensive Line,Seattle Seahawks,0,10,2018
/coaches/McVaSe0.htm,3,Sean McVay,Coach,Los Angeles Rams,0,13,2018
/coaches/PhilWa0.htm,3,Wade Phillips,Defensive Coordinator,Los Angeles Rams,0,13,2018
/coaches/BarrJo0.htm,3,Joe Barry,Assistant Head Coach/Linebackers,Los Angeles Rams,0,13,2018
/coaches/FassJo0.htm,3,John Fassel,Special Teams Coordinator,Los Angeles Rams,0,13,2018
/coaches/FiscJe0.htm,3,Jedd Fisch,Offensive Asistant,Los Angeles Rams,0,13,2018
/coaches/KromAa0.htm,3,Aaron Kromer,Offensive Line,Los Angeles Rams,0,13,2018
/coaches/TaylZa0.htm,3,Zac Taylor,Quarterbacks,Los Angeles Rams,0,13,2018
/coaches/KoetDi0.htm,11,Dirk Koetter,Coach,Tampa Bay Buccaneers,0,5,2018
/coaches/MonkTo0.htm,11,Todd Monken,Offensive Coordinator,Tampa Bay Buccaneers,0,5,2018
/coaches/DuffMa0.htm,11,Mark Duffner,Defensive Coordinator,Tampa Bay Buccaneers,0,5,2018
/coaches/SmitMi0.htm,11,Mike Smith,Defensive Coordinator,Tampa Bay Buccaneers,0,5,2018
/coaches/DuffMa0.htm,11,Mark Duffner,Linebackers/Interim Defensive Coordinator,Tampa Bay Buccaneers,0,5,2018
/coaches/RiveRo0.htm,9,Ron Rivera,Coach,Carolina Panthers,0,7,2018
/coaches/TurnNo0.htm,9,Norv Turner,Offensive Coordinator,Carolina Panthers,0,7,2018
/coaches/WashEr0.htm,9,Eric Washington,Defensive Coordinator,Carolina Panthers,0,7,2018
/coaches/SkipJi0.htm,9,Jim Skipper,Running Backs,Carolina Panthers,0,7,2018
/coaches/QuinDa0.htm,9,Dan Quinn,Coach,Atlanta Falcons,0,7,2018
/coaches/SarkSt0.htm,9,Steve Sarkisian,Offensive Coordinator,Atlanta Falcons,0,7,2018
/coaches/ManuMa0.htm,9,Marquand Manuel,Defensive Coordinator,Atlanta Falcons,0,7,2018
/coaches/KnapGr0.htm,9,Greg Knapp,Quarterbacks,Atlanta Falcons,0,7,2018
/coaches/MorrRa0.htm,9,Raheem Morris,Assistant Head Coach/Wide Receivers Coach/Passing Game Coord,Atlanta Falcons,0,7,2018
/coaches/PaytSe0.htm,3,Sean Payton,Coach,New Orleans Saints,0,13,2018
/coaches/CarmPe0.htm,3,Pete Carmichael,Offensive Coordinator,New Orleans Saints,0,13,2018
/coaches/AlleDe0.htm,3,Dennis Allen,Defensive Coordinator,New Orleans Saints,0,13,2018
/coaches/CampDa1.htm,3,Dan Campbell,Assistant Head Coach/Tight Ends,New Orleans Saints,0,13,2018
/coaches/GiunPe0.htm,3,Peter Giunta,Sr Defensive Assistant,New Orleans Saints,0,13,2018
/coaches/LombJo0.htm,3,Joe Lombardi,Quarterbacks,New Orleans Saints,0,13,2018
/coaches/NolaMi0.htm,3,Mike Nolan,Linebackers,New Orleans Saints,0,13,2018
/coaches/PatrMa0.htm,10,Matt Patricia,Coach,Detroit Lions,0,6,2018
/coaches/CootJi0.htm,10,Jim Bob Cooter,Offensive Coordinator,Detroit Lions,0,6,2018
/coaches/PasqPa0.htm,10,Paul Pasqualoni,Defensive Coordinator,Detroit Lions,0,6,2018
/coaches/DaviJe0.htm,10,Jeff Davidson,Offensive Line,Detroit Lions,0,6,2018
/coaches/GodsGe0.htm,10,George Godsey,Quarterbacks,Detroit Lions,0,6,2018
/coaches/StewBr0.htm,10,Brian Stewart,Defensive Backs,Detroit Lions,0,6,2018
/coaches/PhilJo0.htm,2,Joe Philbin,Coach,Green Bay Packers,0,2,2018
/coaches/McCaMi0.htm,7,Mike McCarthy,Coach,Green Bay Packers,1,4,2018
/coaches/PhilJo0.htm,7,Joe Philbin,Offensive Coordinator,Green Bay Packers,1,4,2018
/coaches/PettMi0.htm,7,Mike Pettine,Defensive Coordinator,Green Bay Packers,1,4,2018
/coaches/CignFr0.htm,7,Frank Cignetti,Quarterbacks,Green Bay Packers,1,4,2018
/coaches/GrahPa0.htm,7,Patrick Graham,Linebackers/Running Coordinator,Green Bay Packers,1,4,2018
/coaches/HostJi0.htm,7,Jim Hostler,Passing Game Coordinator,Green Bay Packers,1,4,2018
/coaches/ZimmMi0.htm,7,Mike Zimmer,Coach,Minnesota Vikings,1,8,2018
/coaches/DeFiJo0.htm,7,John DeFilippo,Offensive Coordinator,Minnesota Vikings,1,8,2018
/coaches/EdwaGe0.htm,7,George Edwards,Defensive Coordinator,Minnesota Vikings,1,8,2018
/coaches/DownTo0.htm,7,Todd Downing,Offensive Assistant,Minnesota Vikings,1,8,2018
/coaches/GrayJe0.htm,7,Jerry Gray,Defensive Backs,Minnesota Vikings,1,8,2018
/coaches/StefKe0.htm,7,Kevin Stefanski,Quarterbacks,Minnesota Vikings,1,8,2018
/coaches/NagyMa0.htm,4,Matt Nagy,Coach,Chicago Bears,0,12,2018
/coaches/HelfMa0.htm,4,Mark Helfrich,Offensive Coordinator,Chicago Bears,0,12,2018
/coaches/FangVi0.htm,4,Vic Fangio,Defensive Coordinator,Chicago Bears,0,12,2018
/coaches/ChilBr0.htm,4,Brad Childress,Offensive Consultant,Chicago Bears,0,12,2018
/coaches/DonaEd0.htm,4,Ed Donatell,Secondary,Chicago Bears,0,12,2018
/coaches/ShurPa0.htm,11,Pat Shurmur,Coach,New York Giants,0,5,2018
/coaches/ShulMi0.htm,11,Mike Shula,Offensive Coordinator,New York Giants,0,5,2018
/coaches/BettJa0.htm,11,James Bettcher,Defensive Coordinator,New York Giants,0,5,2018
/coaches/AnarLo0.htm,11,Lou Anarumo,Defensive Backs,New York Giants,0,5,2018
/coaches/HuntHa1.htm,11,Hal Hunter,Offensive Line,New York Giants,0,5,2018
/coaches/WaltTi0.htm,11,Tim Walton,Secondary,New York Giants,0,5,2018
/coaches/GrudJa0.htm,9,Jay Gruden,Coach,Washington Redskins,0,7,2018
/coaches/CavaMa0.htm,9,Matt Cavanaugh,Offensive Coordinator,Washington Redskins,0,7,2018
/coaches/ManuGr0.htm,9,Greg Manusky,Defensive Coordinator,Washington Redskins,0,7,2018
/coaches/CallBi0.htm,9,Bill Callahan,Assistant Head Coach/Offensive Line,Washington Redskins,0,7,2018
/coaches/OConKe0.htm,9,Kevin O'Connell,Quarterbacks,Washington Redskins,0,7,2018
/coaches/TomsJi0.htm,9,Jim Tomsula,Defensive Line,Washington Redskins,0,7,2018
/coaches/PedeDo0.htm,7,Doug Pederson,Coach,Philadelphia Eagles,0,9,2018
/coaches/GrohMi0.htm,7,Mike Groh,Offensive Coordinator,Philadelphia Eagles,0,9,2018
/coaches/SchwJi0.htm,7,Jim Schwartz,Defensive Coordinator,Philadelphia Eagles,0,9,2018
/coaches/FlajKe0.htm,7,Ken Flajole,Linebackers,Philadelphia Eagles,0,9,2018
/coaches/GarrJa0.htm,6,Jason Garrett,Coach,Dallas Cowboys,0,10,2018
/coaches/LineSc0.htm,6,Scott Linehan,Offensive Coordinator,Dallas Cowboys,0,10,2018
/coaches/MariRo0.htm,6,Rod Marinelli,Defensive Coordinator,Dallas Cowboys,0,10,2018
/coaches/MoorKe0.htm,6,Kellen Moore,Quarterbacks,Dallas Cowboys,0,10,2018
/coaches/RichKr0.htm,6,Kris Richard,Defensive Backs,Dallas Cowboys,0,10,2018
/coaches/GrudJo0.htm,12,Jon Gruden,Coach,Oakland Raiders,0,4,2018
/coaches/OlsoGr0.htm,12,Greg Olson,Offensive Coordinator,Oakland Raiders,0,4,2018
/coaches/GuenPa0.htm,12,Paul Guenther,Defensive Coordinator,Oakland Raiders,0,4,2018
/coaches/BennEd0.htm,12,Edgar Bennett,Wide Receivers,Oakland Raiders,0,4,2018
/coaches/CablTo0.htm,12,Tom Cable,Offensive Line,Oakland Raiders,0,4,2018
/coaches/CallBr0.htm,12,Brian Callahan,Quarterbacks,Oakland Raiders,0,4,2018
/coaches/ONeiJi0.htm,12,Jim O'Neil,Senior Defensive Assistant,Oakland Raiders,0,4,2018
/coaches/TrgoMi0.htm,12,Mike Trgovac,Defensive Line,Oakland Raiders,0,4,2018
/coaches/JoseVa0.htm,10,Vance Joseph,Coach,Denver Broncos,0,6,2018
/coaches/MusgBi0.htm,10,Bill Musgrave,Offensive Coordinator,Denver Broncos,0,6,2018
/coaches/WoodJo0.htm,10,Joe Woods,Defensive Coordinator,Denver Broncos,0,6,2018
/coaches/ModkCu0.htm,10,Curtis Modkins,Running Backs,Denver Broncos,0,6,2018
/coaches/SullMi0.htm,10,Mike Sullivan,Quarterbacks,Denver Broncos,0,6,2018
/coaches/LynnAn0.htm,4,Anthony Lynn,Coach,Los Angeles Chargers,0,12,2018
/coaches/WhisKe0.htm,4,Ken Whisenhunt,Offensive Coordinator,Los Angeles Chargers,0,12,2018
/coaches/BradGu0.htm,4,Gus Bradley,Defensive Coordinator,Los Angeles Chargers,0,12,2018
/coaches/SmitRi0.htm,4,Richard Smith,Linebackers,Los Angeles Chargers,0,12,2018
/coaches/ReidAn0.htm,4,Andy Reid,Coach,Kansas City Chiefs,0,12,2018
/coaches/BienEr0.htm,4,Eric Bieniemy,Offensive Coordinator,Kansas City Chiefs,0,12,2018
/coaches/SuttBo0.htm,4,Bob Sutton,Defensive Coordinator,Kansas City Chiefs,0,12,2018
/coaches/MarrDo0.htm,11,Doug Marrone,Coach,Jacksonville Jaguars,0,5,2018
/coaches/HackNa0.htm,11,Nathaniel Hackett,Offensive Coordinator,Jacksonville Jaguars,0,5,2018
/coaches/WashTo0.htm,11,Todd Wash,Defensive Coordinator,Jacksonville Jaguars,0,5,2018
/coaches/FewePe0.htm,11,Perry Fewell,Defensive Backs,Jacksonville Jaguars,0,5,2018
/coaches/VrabMi0.htm,7,Mike Vrabel,Coach,Tennessee Titans,0,9,2018
/coaches/LaFlMa0.htm,7,Matt LaFleur,Offensive Coordinator,Tennessee Titans,0,9,2018
/coaches/PeesDe0.htm,7,Dean Pees,Defensive Coordinator,Tennessee Titans,0,9,2018
/coaches/SmitAr0.htm,7,Arthur Smith,Tight Ends,Tennessee Titans,0,9,2018
/coaches/ReicFr0.htm,6,Frank Reich,Coach,Indianapolis Colts,0,10,2018
/coaches/SiriNi0.htm,6,Nick Sirianni,Offensive Coordinator,Indianapolis Colts,0,10,2018
/coaches/EberMa0.htm,6,Matt Eberflus,Defensive Coordinator,Indianapolis Colts,0,10,2018
/coaches/WillAl0.htm,6,Alan Williams,Defensive Backs/Safeties,Indianapolis Colts,0,10,2018
/coaches/OBriBi0.htm,5,Bill O'Brien,Coach,Houston Texans,0,11,2018
/coaches/CrenRo0.htm,5,Romeo Crennel,Defensive Coordinator,Houston Texans,0,11,2018
/coaches/KellTi0.htm,5,Tim Kelly,Tight Ends,Houston Texans,0,11,2018
/coaches/PagaJo0.htm,5,John Pagano,Senior Defensive Assistant/Offensive Lineinebackers,Houston Texans,0,11,2018
/coaches/LewiMa0.htm,10,Marvin Lewis,Coach,Cincinnati Bengals,0,6,2018
/coaches/LazoBi0.htm,10,Bill Lazor,Offensive Coordinator,Cincinnati Bengals,0,6,2018
/coaches/AustTe0.htm,10,Teryl Austin,Defensive Coordinator,Cincinnati Bengals,0,6,2018
/coaches/HaslJi0.htm,10,Jim Haslett,Linebackers,Cincinnati Bengals,0,6,2018
/coaches/VanPAl0.htm,10,Alex Van Pelt,Quarterbacks,Cincinnati Bengals,0,6,2018
/coaches/JackHu0.htm,5,Hue Jackson,Coach,Cleveland Browns,1,2,2018
/coaches/WillGr0.htm,3,Gregg Williams,Coach,Cleveland Browns,0,5,2018
/coaches/HaleTo0.htm,3,Todd Haley,Offensive Coordinator,Cleveland Browns,0,5,2018
/coaches/KitcFr0.htm,3,Freddie Kitchens,Offensive Coordinator,Cleveland Browns,0,5,2018
/coaches/WillGr0.htm,3,Gregg Williams,Defensive Coordinator,Cleveland Browns,0,5,2018
/coaches/ZampKe0.htm,3,Ken Zampese,Quarterbacks,Cleveland Browns,0,5,2018
/coaches/TomlMi0.htm,6,Mike Tomlin,Coach,Pittsburgh Steelers,1,9,2018
/coaches/FichRa0.htm,6,Randy Fichtner,Offensive Coordinator,Pittsburgh Steelers,1,9,2018
/coaches/ButlKe0.htm,6,Keith Butler,Defensive Coordinator,Pittsburgh Steelers,1,9,2018
/coaches/MuncMi0.htm,6,Mike Munchak,Offensive Line,Pittsburgh Steelers,1,9,2018
/coaches/HarbJo0.htm,6,John Harbaugh,Coach,Baltimore Ravens,0,10,2018
/coaches/MornMa0.htm,6,Marty Mornhinweg,Offensive Coordinator,Baltimore Ravens,0,10,2018
/coaches/MartDo0.htm,6,Don Martindale,Defensive Coordinator,Baltimore Ravens,0,10,2018
/coaches/RomaGr0.htm,6,Greg Roman,Assistant Head Coach/Tight Ends,Baltimore Ravens,0,10,2018
/coaches/BowlTo0.htm,12,Todd Bowles,Coach,New York Jets,0,4,2018
/coaches/BateJe0.htm,12,Jeremy Bates,Offensive Coordinator,New York Jets,0,4,2018
/coaches/RodgKa0.htm,12,Kacy Rodgers,Defensive Coordinator,New York Jets,0,4,2018
/coaches/DennRi0.htm,12,Rick Dennison,Offensive Line,New York Jets,0,4,2018
/coaches/McDeSe0.htm,10,Sean McDermott,Coach,Buffalo Bills,0,6,2018
/coaches/DaboBr0.htm,10,Brian Daboll,Offensive Coordinator,Buffalo Bills,0,6,2018
/coaches/FrazLe0.htm,10,Leslie Frazier,Defensive Coordinator,Buffalo Bills,0,6,2018
/coaches/BabiBo0.htm,10,Bob Babich,Linebackers,Buffalo Bills,0,6,2018
/coaches/RobiTe0.htm,10,Terry Robiskie,Wide Receivers,Buffalo Bills,0,6,2018
/coaches/GaseAd0.htm,9,Adam Gase,Coach,Miami Dolphins,0,7,2018
/coaches/LoggDo0.htm,9,Dowell Loggains,Offensive Coordinator,Miami Dolphins,0,7,2018
/coaches/BurkMa0.htm,9,Matt Burke,Defensive Coordinator,Miami Dolphins,0,7,2018
/coaches/StudEr0.htm,9,Eric Studesville,Running Backs/Run Game Coordinator,Miami Dolphins,0,7,2018
/coaches/BeliBi0.htm,5,Bill Belichick,Coach,New England Patriots,0,11,2018
/coaches/McDaJo0.htm,5,Josh McDaniels,Offensive Coordinator,New England Patriots,0,11,2018
/coaches/FlorBr0.htm,5,Brian Flores,Linebackers,New England Patriots,0,11,2018
/coaches/OSheCh0.htm,5,Chad O'Shea,Wide Receivers,New England Patriots,0,11,2018
/coaches/VanBNo0.htm,9,Norm Van Brocklin,Coach,Minnesota Vikings,1,4,1966
/coaches/CampMa0.htm,9,Marion Campbell,Defensive Line,Minnesota Vikings,1,4,1966
/coaches/HalaGe0.htm,7,George Halas,Coach,Chicago Bears,2,5,1966
/coaches/DoolJi0.htm,7,Jim Dooley,Defensive Coach,Chicago Bears,2,5,1966
/coaches/GibrAb0.htm,7,Abe Gibron,Offensive Line,Chicago Bears,2,5,1966
/coaches/JohnLu0.htm,7,Luke Johnsos,Assistant Coach,Chicago Bears,2,5,1966
/coaches/ChriJa0.htm,6,Jack Christiansen,Coach,San Francisco 49ers,2,6,1966
/coaches/JohnBi0.htm,6,Bill Johnson,Offensive Line,San Francisco 49ers,2,6,1966
/coaches/AlleGe0.htm,6,George Allen,Coach,Los Angeles Rams,0,8,1966
/coaches/CatlTo0.htm,6,Tom Catlin,Defensive Backs,Los Angeles Rams,0,8,1966
/coaches/MarcTe0.htm,6,Ted Marchibroda,Offensive Backs,Los Angeles Rams,0,8,1966
/coaches/PateJa0.htm,6,Jack Patera,Defensive Line,Los Angeles Rams,0,8,1966
/coaches/ShulDo0.htm,5,Don Shula,Coach,Baltimore Colts,0,9,1966
/coaches/ArnsBi0.htm,5,Bill Arnsparger,Defensive Line,Baltimore Colts,0,9,1966
/coaches/McCaDo0.htm,5,Don McCafferty,Offensive Backfield,Baltimore Colts,0,9,1966
/coaches/NollCh0.htm,5,Chuck Noll,Defensive Backfield,Baltimore Colts,0,9,1966
/coaches/LombVi0.htm,2,Vince Lombardi,Coach,Green Bay Packers,0,12,1966
/coaches/BengPh0.htm,2,Phil Bengtson,Defensive Coordinator,Green Bay Packers,0,12,1966
/coaches/BurnJe0.htm,2,Jerry Burns,Assistant,Green Bay Packers,0,12,1966
/coaches/HannDa0.htm,2,Dave Hanner,Defensive Line,Green Bay Packers,0,12,1966
/coaches/SchnBo0.htm,2,Bob Schnelker,Assistant,Green Bay Packers,0,12,1966
/coaches/GrahOt0.htm,7,Otto Graham,Coach,Washington Redskins,0,7,1966
/coaches/HughEd0.htm,7,Ed Hughes,Defensive Backs,Washington Redskins,0,7,1966
/coaches/McCoMi0.htm,7,Mike McCormack,Assistant Coach,Washington Redskins,0,7,1966
/coaches/CollBl0.htm,5,Blanton Collier,Coach,Cleveland Browns,0,9,1966
/coaches/SkorNi0.htm,5,Nick Skorich,Assistant Coach,Cleveland Browns,0,9,1966
/coaches/LandTo0.htm,3,Tom Landry,Coach,Dallas Cowboys,1,10,1966
/coaches/NolaDi0.htm,3,Dick Nolan,Defensive Backs,Dallas Cowboys,1,10,1966
/coaches/AustBi0.htm,8,Bill Austin,Coach,Pittsburgh Steelers,1,5,1966
/coaches/SchmJo0.htm,8,Joe Schmidt,Coach,Detroit Lions,2,4,1968
/coaches/McPeBi0.htm,8,Bill McPeak,Offensive Coordinator,Detroit Lions,2,4,1968
/coaches/KnoxCh0.htm,8,Chuck Knox,Offensive Line,Detroit Lions,2,4,1968
/coaches/NortJo0.htm,8,John North,Receivers,Detroit Lions,2,4,1968
/coaches/WinnCh0.htm,5,Charley Winner,Coach,St. Louis Cardinals,1,8,1966
/coaches/ForzRi0.htm,5,Rick Forzano,Offensive Backfield,St. Louis Cardinals,1,8,1966
/coaches/MillRe0.htm,5,Red Miller,Offensive Line,St. Louis Cardinals,1,8,1966
/coaches/KuhaJo0.htm,5,Joe Kuharich,Coach,Philadelphia Eagles,0,9,1966
/coaches/BrunFr0.htm,5,Fred Bruney,Defensive Backs,Philadelphia Eagles,0,9,1966
/coaches/NixoMi0.htm,5,Mike Nixon,Offensive Assistant,Philadelphia Eagles,0,9,1966
/coaches/StanDi0.htm,5,Dick Stanfel,Offensive Line,Philadelphia Eagles,0,9,1966
/coaches/HeckNo0.htm,11,Norb Hecker,Coach,Atlanta Falcons,0,3,1966
/coaches/FearTo0.htm,11,Tom Fears,Offensive Assistant,Atlanta Falcons,0,3,1966
/coaches/BengPh0.htm,7,Phil Bengtson,Coach,Green Bay Packers,1,6,1968
/coaches/HannDa0.htm,7,Dave Hanner,Defensive Line,Green Bay Packers,1,6,1968
/coaches/SchnBo0.htm,7,Bob Schnelker,Assistant,Green Bay Packers,1,6,1968
/coaches/SherAl0.htm,12,Allie Sherman,Coach,New York Giants,1,1,1966
/coaches/IvyxPo0.htm,12,Pop Ivy,Defensive Coordinator,New York Giants,1,1,1966
/coaches/DoolJi0.htm,7,Jim Dooley,Coach,Chicago Bears,0,7,1968
/coaches/GibrAb0.htm,7,Abe Gibron,Offensive Line,Chicago Bears,0,7,1968
/coaches/JohnLu0.htm,7,Luke Johnsos,Assistant Coach,Chicago Bears,0,7,1968
/coaches/GranBu0.htm,6,Bud Grant,Coach,Minnesota Vikings,0,8,1968
/coaches/BurnJe0.htm,6,Jerry Burns,Offensive Coordinator,Minnesota Vikings,0,8,1968
/coaches/HollBo0.htm,6,Bob Hollway,Defensive Line,Minnesota Vikings,0,8,1968
/coaches/HeckNo0.htm,3,Norb Hecker,Coach,Atlanta Falcons,0,0,1968
